family,front_type,budget,view,quantile,parameter,category,observed_share,elite_share,elite_over_representation
RWA3D,referenceFronts,3000,EP,0.05,offspringPopulationSize,20,0.22627737226277372,0.19047619047619047,-0.03580118178658326
RWA3D,referenceFronts,3000,EP,0.05,offspringPopulationSize,200,0.06326034063260341,0.09523809523809523,0.03197775460549182
RWA3D,referenceFronts,3000,EP,0.05,offspringPopulationSize,400,0.0364963503649635,0.0,-0.0364963503649635
RWA3D,referenceFronts,3000,EP,0.05,offspringPopulationSize,5,0.2360097323600973,0.2857142857142857,0.049704553354188385
RWA3D,referenceFronts,3000,EP,0.05,offspringPopulationSize,50,0.09975669099756691,0.047619047619047616,-0.0521376433785193
RWA3D,referenceFronts,3000,EP,0.1,offspringPopulationSize,1,0.021897810218978103,0.09523809523809523,0.07334028501911713
RWA3D,referenceFronts,3000,EP,0.1,offspringPopulationSize,10,0.17761557177615572,0.023809523809523808,-0.15380604796663191
RWA3D,referenceFronts,3000,EP,0.1,offspringPopulationSize,100,0.1386861313868613,0.21428571428571427,0.07559958289885296
RWA3D,referenceFronts,3000,EP,0.1,offspringPopulationSize,20,0.22627737226277372,0.21428571428571427,-0.01199165797705945
RWA3D,referenceFronts,3000,EP,0.1,offspringPopulationSize,200,0.06326034063260341,0.047619047619047616,-0.015641293013555796
RWA3D,referenceFronts,3000,EP,0.1,offspringPopulationSize,400,0.0364963503649635,0.0,-0.0364963503649635
RWA3D,referenceFronts,3000,EP,0.1,offspringPopulationSize,5,0.2360097323600973,0.3333333333333333,0.097323600973236
RWA3D,referenceFronts,3000,EP,0.1,offspringPopulationSize,50,0.09975669099756691,0.07142857142857142,-0.02832811956899549
RWA3D,referenceFronts,3000,EP,0.2,offspringPopulationSize,1,0.021897810218978103,0.060240963855421686,0.03834315363644358
RWA3D,referenceFronts,3000,EP,0.2,offspringPopulationSize,10,0.17761557177615572,0.12048192771084337,-0.05713364406531235
RWA3D,referenceFronts,3000,EP,0.2,offspringPopulationSize,100,0.1386861313868613,0.1927710843373494,0.0540849529504881
RWA3D,referenceFronts,3000,EP,0.2,offspringPopulationSize,20,0.22627737226277372,0.20481927710843373,-0.021458095154339996
RWA3D,referenceFronts,3000,EP,0.2,offspringPopulationSize,200,0.06326034063260341,0.07228915662650602,0.009028815993902609
RWA3D,referenceFronts,3000,EP,0.2,offspringPopulationSize,400,0.0364963503649635,0.024096385542168676,-0.012399964822794825
RWA3D,referenceFronts,3000,EP,0.2,offspringPopulationSize,5,0.2360097323600973,0.24096385542168675,0.004954123061589433
RWA3D,referenceFronts,3000,EP,0.2,offspringPopulationSize,50,0.09975669099756691,0.08433734939759036,-0.015419341599976558
RWA3D,referenceFronts,3000,HV,0.05,offspringPopulationSize,1,0.021897810218978103,0.0,-0.021897810218978103
RWA3D,referenceFronts,3000,HV,0.05,offspringPopulationSize,10,0.17761557177615572,0.42857142857142855,0.2509558567952728
RWA3D,referenceFronts,3000,HV,0.05,offspringPopulationSize,100,0.1386861313868613,0.0,-0.1386861313868613
RWA3D,referenceFronts,3000,HV,0.05,offspringPopulationSize,20,0.22627737226277372,0.14285714285714285,-0.08342022940563087
RWA3D,referenceFronts,3000,HV,0.05,offspringPopulationSize,200,0.06326034063260341,0.047619047619047616,-0.015641293013555796
RWA3D,referenceFronts,3000,HV,0.05,offspringPopulationSize,400,0.0364963503649635,0.0,-0.0364963503649635
RWA3D,referenceFronts,3000,HV,0.05,offspringPopulationSize,5,0.2360097323600973,0.2857142857142857,0.049704553354188385
RWA3D,referenceFronts,3000,HV,0.05,offspringPopulationSize,50,0.09975669099756691,0.09523809523809523,-0.00451859575947168
RWA3D,referenceFronts,3000,HV,0.1,offspringPopulationSize,1,0.021897810218978103,0.023809523809523808,0.001911713590545705
RWA3D,referenceFronts,3000,HV,0.1,offspringPopulationSize,10,0.17761557177615572,0.23809523809523808,0.06047966631908236
RWA3D,referenceFronts,3000,HV,0.1,offspringPopulationSize,100,0.1386861313868613,0.07142857142857142,-0.06725755995828989
RWA3D,referenceFronts,3000,HV,0.1,offspringPopulationSize,20,0.22627737226277372,0.16666666666666666,-0.059610705596107066
RWA3D,referenceFronts,3000,HV,0.1,offspringPopulationSize,200,0.06326034063260341,0.047619047619047616,-0.015641293013555796
RWA3D,referenceFronts,3000,HV,0.1,offspringPopulationSize,400,0.0364963503649635,0.023809523809523808,-0.012686826555439693
RWA3D,referenceFronts,3000,HV,0.1,offspringPopulationSize,5,0.2360097323600973,0.3333333333333333,0.097323600973236
RWA3D,referenceFronts,3000,HV,0.1,offspringPopulationSize,50,0.09975669099756691,0.09523809523809523,-0.00451859575947168
RWA3D,referenceFronts,3000,HV,0.2,offspringPopulationSize,1,0.021897810218978103,0.024096385542168676,0.0021985753231905728
RWA3D,referenceFronts,3000,HV,0.2,offspringPopulationSize,10,0.17761557177615572,0.2289156626506024,0.051300090874446674
RWA3D,referenceFronts,3000,HV,0.2,offspringPopulationSize,100,0.1386861313868613,0.10843373493975904,-0.030252396447102273
RWA3D,referenceFronts,3000,HV,0.2,offspringPopulationSize,20,0.22627737226277372,0.20481927710843373,-0.021458095154339996
RWA3D,referenceFronts,3000,HV,0.2,offspringPopulationSize,200,0.06326034063260341,0.04819277108433735,-0.01506756954826606
RWA3D,referenceFronts,3000,HV,0.2,offspringPopulationSize,400,0.0364963503649635,0.04819277108433735,0.011696420719373851
RWA3D,referenceFronts,3000,HV,0.2,offspringPopulationSize,5,0.2360097323600973,0.24096385542168675,0.004954123061589433
RWA3D,referenceFronts,3000,HV,0.2,offspringPopulationSize,50,0.09975669099756691,0.0963855421686747,-0.0033711488288922092
RWA3D,referenceFronts,3000,joint,0.05,offspringPopulationSize,1,0.021897810218978103,0.0,-0.021897810218978103
RWA3D,referenceFronts,3000,joint,0.05,offspringPopulationSize,10,0.17761557177615572,0.23809523809523808,0.06047966631908236
RWA3D,referenceFronts,3000,joint,0.05,offspringPopulationSize,100,0.1386861313868613,0.14285714285714285,0.004171011470281538
RWA3D,referenceFronts,3000,joint,0.05,offspringPopulationSize,20,0.22627737226277372,0.047619047619047616,-0.1786583246437261
RWA3D,referenceFronts,3000,joint,0.05,offspringPopulationSize,200,0.06326034063260341,0.09523809523809523,0.03197775460549182
RWA3D,referenceFronts,3000,joint,0.05,offspringPopulationSize,400,0.0364963503649635,0.09523809523809523,0.05874174487313173
RWA3D,referenceFronts,3000,joint,0.05,offspringPopulationSize,5,0.2360097323600973,0.3333333333333333,0.097323600973236
RWA3D,referenceFronts,3000,joint,0.05,offspringPopulationSize,50,0.09975669099756691,0.047619047619047616,-0.0521376433785193
RWA3D,referenceFronts,3000,joint,0.1,offspringPopulationSize,1,0.021897810218978103,0.0,-0.021897810218978103
RWA3D,referenceFronts,3000,joint,0.1,offspringPopulationSize,10,0.17761557177615572,0.23809523809523808,0.06047966631908236
RWA3D,referenceFronts,3000,joint,0.1,offspringPopulationSize,100,0.1386861313868613,0.11904761904761904,-0.01963851233924227
RWA3D,referenceFronts,3000,joint,0.1,offspringPopulationSize,20,0.22627737226277372,0.047619047619047616,-0.1786583246437261
RWA3D,referenceFronts,3000,joint,0.1,offspringPopulationSize,200,0.06326034063260341,0.07142857142857142,0.008168230795968012
RWA3D,referenceFronts,3000,joint,0.1,offspringPopulationSize,400,0.0364963503649635,0.047619047619047616,0.011122697254084116
RWA3D,referenceFronts,3000,joint,0.1,offspringPopulationSize,5,0.2360097323600973,0.42857142857142855,0.19256169621133123
RWA3D,referenceFronts,3000,joint,0.1,offspringPopulationSize,50,0.09975669099756691,0.047619047619047616,-0.0521376433785193
RWA3D,referenceFronts,3000,joint,0.2,offspringPopulationSize,1,0.021897810218978103,0.03614457831325301,0.014246768094274907
RWA3D,referenceFronts,3000,joint,0.2,offspringPopulationSize,10,0.17761557177615572,0.1927710843373494,0.015155512561193685
RWA3D,referenceFronts,3000,joint,0.2,offspringPopulationSize,100,0.1386861313868613,0.18072289156626506,0.04203676017940375
RWA3D,referenceFronts,3000,joint,0.2,offspringPopulationSize,20,0.22627737226277372,0.0963855421686747,-0.12989183009409902
RWA3D,referenceFronts,3000,joint,0.2,offspringPopulationSize,200,0.06326034063260341,0.07228915662650602,0.009028815993902609
RWA3D,referenceFronts,3000,joint,0.2,offspringPopulationSize,400,0.0364963503649635,0.060240963855421686,0.023744613490458186
RWA3D,referenceFronts,3000,joint,0.2,offspringPopulationSize,5,0.2360097323600973,0.30120481927710846,0.06519508691701115
RWA3D,referenceFronts,3000,joint,0.2,offspringPopulationSize,50,0.09975669099756691,0.060240963855421686,-0.03951572714214523
RWA3D,referenceFronts,3000,EP,0.05,selection,boltzmann,0.21897810218978103,0.047619047619047616,-0.17135905457073342
RWA3D,referenceFronts,3000,EP,0.05,selection,random,0.3819951338199513,0.7619047619047619,0.37990962808481055
RWA3D,referenceFronts,3000,EP,0.05,selection,ranking,0.19951338199513383,0.19047619047619047,-0.00903719151894336
RWA3D,referenceFronts,3000,EP,0.05,selection,stochasticUniversalSampling,0.072992700729927,0.0,-0.072992700729927
RWA3D,referenceFronts,3000,EP,0.05,selection,tournament,0.12652068126520682,0.0,-0.12652068126520682
RWA3D,referenceFronts,3000,EP,0.1,selection,boltzmann,0.21897810218978103,0.11904761904761904,-0.09993048314216199
RWA3D,referenceFronts,3000,EP,0.1,selection,random,0.3819951338199513,0.7142857142857143,0.332290580465763
RWA3D,referenceFronts,3000,EP,0.1,selection,ranking,0.19951338199513383,0.14285714285714285,-0.05665623913799098
RWA3D,referenceFronts,3000,EP,0.1,selection,stochasticUniversalSampling,0.072992700729927,0.023809523809523808,-0.04918317692040319
RWA3D,referenceFronts,3000,EP,0.1,selection,tournament,0.12652068126520682,0.0,-0.12652068126520682
RWA3D,referenceFronts,3000,EP,0.2,selection,boltzmann,0.21897810218978103,0.18072289156626506,-0.03825521062351597
RWA3D,referenceFronts,3000,EP,0.2,selection,random,0.3819951338199513,0.5903614457831325,0.20836631196318123
RWA3D,referenceFronts,3000,EP,0.2,selection,ranking,0.19951338199513383,0.1927710843373494,-0.0067422976577844185
RWA3D,referenceFronts,3000,EP,0.2,selection,stochasticUniversalSampling,0.072992700729927,0.03614457831325301,-0.03684812241667399
RWA3D,referenceFronts,3000,EP,0.2,selection,tournament,0.12652068126520682,0.0,-0.12652068126520682
RWA3D,referenceFronts,3000,HV,0.05,selection,boltzmann,0.21897810218978103,0.38095238095238093,0.1619742787625999
RWA3D,referenceFronts,3000,HV,0.05,selection,random,0.3819951338199513,0.09523809523809523,-0.2867570385818561
RWA3D,referenceFronts,3000,HV,0.05,selection,ranking,0.19951338199513383,0.19047619047619047,-0.00903719151894336
RWA3D,referenceFronts,3000,HV,0.05,selection,stochasticUniversalSampling,0.072992700729927,0.09523809523809523,0.02224539450816823
RWA3D,referenceFronts,3000,HV,0.05,selection,tournament,0.12652068126520682,0.23809523809523808,0.11157455683003126
RWA3D,referenceFronts,3000,HV,0.1,selection,boltzmann,0.21897810218978103,0.3333333333333333,0.11435523114355228
RWA3D,referenceFronts,3000,HV,0.1,selection,random,0.3819951338199513,0.21428571428571427,-0.16770941953423704
RWA3D,referenceFronts,3000,HV,0.1,selection,ranking,0.19951338199513383,0.14285714285714285,-0.05665623913799098
RWA3D,referenceFronts,3000,HV,0.1,selection,stochasticUniversalSampling,0.072992700729927,0.07142857142857142,-0.0015641293013555768
RWA3D,referenceFronts,3000,HV,0.1,selection,tournament,0.12652068126520682,0.23809523809523808,0.11157455683003126
RWA3D,referenceFronts,3000,HV,0.2,selection,boltzmann,0.21897810218978103,0.30120481927710846,0.08222671708732743
RWA3D,referenceFronts,3000,HV,0.2,selection,random,0.3819951338199513,0.20481927710843373,-0.1771758567115176
RWA3D,referenceFronts,3000,HV,0.2,selection,ranking,0.19951338199513383,0.1927710843373494,-0.0067422976577844185
RWA3D,referenceFronts,3000,HV,0.2,selection,stochasticUniversalSampling,0.072992700729927,0.08433734939759036,0.011344648667663354
RWA3D,referenceFronts,3000,HV,0.2,selection,tournament,0.12652068126520682,0.21686746987951808,0.09034678861431125
RWA3D,referenceFronts,3000,joint,0.05,selection,boltzmann,0.21897810218978103,0.047619047619047616,-0.17135905457073342
RWA3D,referenceFronts,3000,joint,0.05,selection,random,0.3819951338199513,0.6190476190476191,0.23705248522766775
RWA3D,referenceFronts,3000,joint,0.05,selection,ranking,0.19951338199513383,0.2857142857142857,0.08620090371915187
RWA3D,referenceFronts,3000,joint,0.05,selection,stochasticUniversalSampling,0.072992700729927,0.047619047619047616,-0.025373653110879385
RWA3D,referenceFronts,3000,joint,0.05,selection,tournament,0.12652068126520682,0.0,-0.12652068126520682
RWA3D,referenceFronts,3000,joint,0.1,selection,boltzmann,0.21897810218978103,0.14285714285714285,-0.07612095933263818
RWA3D,referenceFronts,3000,joint,0.1,selection,random,0.3819951338199513,0.5952380952380952,0.21324296141814392
RWA3D,referenceFronts,3000,joint,0.1,selection,ranking,0.19951338199513383,0.21428571428571427,0.014772332290580448
RWA3D,referenceFronts,3000,joint,0.1,selection,stochasticUniversalSampling,0.072992700729927,0.023809523809523808,-0.04918317692040319
RWA3D,referenceFronts,3000,joint,0.1,selection,tournament,0.12652068126520682,0.023809523809523808,-0.10271115745568302
RWA3D,referenceFronts,3000,joint,0.2,selection,boltzmann,0.21897810218978103,0.0963855421686747,-0.12259256002110633
RWA3D,referenceFronts,3000,joint,0.2,selection,random,0.3819951338199513,0.5421686746987951,0.16017354087884383
RWA3D,referenceFronts,3000,joint,0.2,selection,ranking,0.19951338199513383,0.24096385542168675,0.04145047342655292
RWA3D,referenceFronts,3000,joint,0.2,selection,stochasticUniversalSampling,0.072992700729927,0.060240963855421686,-0.012751736874505315
RWA3D,referenceFronts,3000,joint,0.2,selection,tournament,0.12652068126520682,0.060240963855421686,-0.06627971740978514
RWA3D,referenceFronts,3000,EP,0.05,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,3000,EP,0.1,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,3000,EP,0.2,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,3000,HV,0.05,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,3000,HV,0.1,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,3000,HV,0.2,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,3000,joint,0.05,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,3000,joint,0.1,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,3000,joint,0.2,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,EP,0.05,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,EP,0.1,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,EP,0.2,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,HV,0.05,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,HV,0.1,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,HV,0.2,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,joint,0.05,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,joint,0.1,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,joint,0.2,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,EP,0.05,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,EP,0.1,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,EP,0.2,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,HV,0.05,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,HV,0.1,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,HV,0.2,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,joint,0.05,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,joint,0.1,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,joint,0.2,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,extremePointsFronts,5000,EP,0.05,createInitialSolutions,cauchy,0.26148409893992935,0.2,-0.061484098939929344
RE3D,extremePointsFronts,5000,EP,0.05,createInitialSolutions,default,0.12014134275618374,0.13333333333333333,0.013191990577149593
RE3D,extremePointsFronts,5000,EP,0.05,createInitialSolutions,latinHypercubeSampling,0.11307420494699646,0.06666666666666667,-0.0464075382803298
RE3D,extremePointsFronts,5000,EP,0.05,createInitialSolutions,oppositionBased,0.2049469964664311,0.4,0.1950530035335689
RE3D,extremePointsFronts,5000,EP,0.05,createInitialSolutions,scatterSearch,0.0812720848056537,0.0,-0.0812720848056537
RE3D,extremePointsFronts,5000,EP,0.05,createInitialSolutions,sobol,0.21908127208480566,0.2,-0.019081272084805645
RE3D,extremePointsFronts,5000,EP,0.1,createInitialSolutions,cauchy,0.26148409893992935,0.1724137931034483,-0.08907030583648107
RE3D,extremePointsFronts,5000,EP,0.1,createInitialSolutions,default,0.12014134275618374,0.10344827586206896,-0.016693066894114775
RE3D,extremePointsFronts,5000,EP,0.1,createInitialSolutions,latinHypercubeSampling,0.11307420494699646,0.034482758620689655,-0.07859144632630681
RE3D,extremePointsFronts,5000,EP,0.1,createInitialSolutions,oppositionBased,0.2049469964664311,0.4482758620689655,0.24332886560253442
RE3D,extremePointsFronts,5000,EP,0.1,createInitialSolutions,scatterSearch,0.0812720848056537,0.034482758620689655,-0.04678932618496405
RE3D,extremePointsFronts,5000,EP,0.1,createInitialSolutions,sobol,0.21908127208480566,0.20689655172413793,-0.012184720360667728
RE3D,extremePointsFronts,5000,EP,0.2,createInitialSolutions,cauchy,0.26148409893992935,0.15789473684210525,-0.1035893620978241
RE3D,extremePointsFronts,5000,EP,0.2,createInitialSolutions,default,0.12014134275618374,0.14035087719298245,0.02020953443679871
RE3D,extremePointsFronts,5000,EP,0.2,createInitialSolutions,latinHypercubeSampling,0.11307420494699646,0.03508771929824561,-0.07798648564875085
RE3D,extremePointsFronts,5000,EP,0.2,createInitialSolutions,oppositionBased,0.2049469964664311,0.3508771929824561,0.145930196516025
RE3D,extremePointsFronts,5000,EP,0.2,createInitialSolutions,scatterSearch,0.0812720848056537,0.05263157894736842,-0.028640505858285287
RE3D,extremePointsFronts,5000,EP,0.2,createInitialSolutions,sobol,0.21908127208480566,0.2631578947368421,0.044076622652036435
RE3D,extremePointsFronts,5000,HV,0.05,createInitialSolutions,cauchy,0.26148409893992935,0.5333333333333333,0.27184923439340397
RE3D,extremePointsFronts,5000,HV,0.05,createInitialSolutions,default,0.12014134275618374,0.06666666666666667,-0.05347467608951707
