Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NSGAII-RE3D,RE36,EP,18,0.001082640044374031
NSGAII-RE3D,RE36,EP,19,0.005764371821462916
NSGAII-RE3D,RE36,EP,20,0.006706846614230521
NSGAII-RE3D,RE36,EP,21,0.006706846614230521
NSGAII-RE3D,RE36,EP,22,0.0013225820214208032
NSGAII-RE3D,RE36,EP,23,0.005764371821462916
NSGAII-RE3D,RE36,EP,24,0.005764371821462916
NSGAII-RE3D,RE36,EP,25,0.001082640044374031
NSGAII-RE3D,RE36,EP,26,0.0070869538423649625
NSGAII-RE3D,RE36,EP,27,0.0013225820214208032
NSGAII-RE3D,RE36,EP,28,0.006706846614230521
NSGAII-RE3D,RE36,EP,29,0.003032059582572187
NSGAII-RE3D,RE37,EP,0,0.05998091401806893
NSGAII-RE3D,RE37,EP,1,0.05168402268757838
NSGAII-RE3D,RE37,EP,2,0.05927957954474869
NSGAII-RE3D,RE37,EP,3,0.05643178247728575
NSGAII-RE3D,RE37,EP,4,0.05920059623189744
NSGAII-RE3D,RE37,EP,5,0.05874557345879988
NSGAII-RE3D,RE37,EP,6,0.053325847191556586
NSGAII-RE3D,RE37,EP,7,0.05786673571008483
NSGAII-RE3D,RE37,EP,8,0.0521770787412556
NSGAII-RE3D,RE37,EP,9,0.05476495433960382
NSGAII-RE3D,RE37,EP,10,0.05588550193745079
NSGAII-RE3D,RE37,EP,11,0.04998133879752131
NSGAII-RE3D,RE37,EP,12,0.05401987655391455
NSGAII-RE3D,RE37,EP,13,0.05928693709170796
NSGAII-RE3D,RE37,EP,14,0.053802784543445614
NSGAII-RE3D,RE37,EP,15,0.05297125237385292
NSGAII-RE3D,RE37,EP,16,0.05642297679853828
NSGAII-RE3D,RE37,EP,17,0.052943083551957426
NSGAII-RE3D,RE37,EP,18,0.053177842055732366
NSGAII-RE3D,RE37,EP,19,0.061534083245317006
NSGAII-RE3D,RE37,EP,20,0.056821145512900406
NSGAII-RE3D,RE37,EP,21,0.04913703395825231
NSGAII-RE3D,RE37,EP,22,0.06045936719549139
NSGAII-RE3D,RE37,EP,23,0.053433048928627505
NSGAII-RE3D,RE37,EP,24,0.05222233890782402
NSGAII-RE3D,RE37,EP,25,0.05893999302278291
NSGAII-RE3D,RE37,EP,26,0.05459478707805869
NSGAII-RE3D,RE37,EP,27,0.05276673453073194
NSGAII-RE3D,RE37,EP,28,0.05607506732119594
NSGAII-RE3D,RE37,EP,29,0.05428727640673127
NSGAII-RE3D,RE41,EP,0,0.15605165341085828
NSGAII-RE3D,RE41,EP,1,0.15518960227254125
NSGAII-RE3D,RE41,EP,2,0.15518960227254125
NSGAII-RE3D,RE41,EP,3,0.15518960227254125
NSGAII-RE3D,RE41,EP,4,0.15518960227254125
NSGAII-RE3D,RE41,EP,5,0.15605165341085828
NSGAII-RE3D,RE41,EP,6,0.15518960227254125
NSGAII-RE3D,RE41,EP,7,0.15518960227254125
NSGAII-RE3D,RE41,EP,8,0.15518960227254125
NSGAII-RE3D,RE41,EP,9,0.15518960227254125
NSGAII-RE3D,RE41,EP,10,0.15518960227254125
NSGAII-RE3D,RE41,EP,11,0.15518960227254125
NSGAII-RE3D,RE41,EP,12,0.15518960227254125
NSGAII-RE3D,RE41,EP,13,0.15518960227254125
NSGAII-RE3D,RE41,EP,14,0.15518960227254125
NSGAII-RE3D,RE41,EP,15,0.15518960227254125
NSGAII-RE3D,RE41,EP,16,0.15605165341085828
NSGAII-RE3D,RE41,EP,17,0.15518960227254125
NSGAII-RE3D,RE41,EP,18,0.15518960227254125
NSGAII-RE3D,RE41,EP,19,0.15518960227254125
NSGAII-RE3D,RE41,EP,20,0.15605165341085828
NSGAII-RE3D,RE41,EP,21,0.15518960227254125
NSGAII-RE3D,RE41,EP,22,0.15518960227254125
NSGAII-RE3D,RE41,EP,23,0.15518960227254125
NSGAII-RE3D,RE41,EP,24,0.15518960227254125
NSGAII-RE3D,RE41,EP,25,0.15518960227254125
NSGAII-RE3D,RE41,EP,26,0.15518960227254125
NSGAII-RE3D,RE41,EP,27,0.15518960227254125
NSGAII-RE3D,RE41,EP,28,0.15605165341085828
NSGAII-RE3D,RE41,EP,29,0.15518960227254125
NSGAII-RE3D,RE42,EP,0,0.027411218879692223
NSGAII-RE3D,RE42,EP,1,0.03842442985291494
NSGAII-RE3D,RE42,EP,2,0.03503304924325035
NSGAII-RE3D,RE42,EP,3,0.03296467928512836
NSGAII-RE3D,RE42,EP,4,0.0370661499494548
NSGAII-RE3D,RE42,EP,5,0.03678444094565425
NSGAII-RE3D,RE42,EP,6,0.03462915029057889
NSGAII-RE3D,RE42,EP,7,0.03554636697439284
NSGAII-RE3D,RE42,EP,8,0.03723840711044013
NSGAII-RE3D,RE42,EP,9,0.03376596258803999
NSGAII-RE3D,RE42,EP,10,0.030586007992060016
NSGAII-RE3D,RE42,EP,11,0.03555494242308861
NSGAII-RE3D,RE42,EP,12,0.03091730585574004
NSGAII-RE3D,RE42,EP,13,0.029496777126082868
NSGAII-RE3D,RE42,EP,14,0.028084184649423718
NSGAII-RE3D,RE42,EP,15,0.03279547276099548
NSGAII-RE3D,RE42,EP,16,0.026728160987839478
NSGAII-RE3D,RE42,EP,17,0.032642798496053574
NSGAII-RE3D,RE42,EP,18,0.026135187603703924
NSGAII-RE3D,RE42,EP,19,0.03595268099994209
NSGAII-RE3D,RE42,EP,20,0.02875472877634118
NSGAII-RE3D,RE42,EP,21,0.03326566028669156
NSGAII-RE3D,RE42,EP,22,0.03293964812369354
NSGAII-RE3D,RE42,EP,23,0.034796619606349666
NSGAII-RE3D,RE42,EP,24,0.02705014769355618
NSGAII-RE3D,RE42,EP,25,0.033864898892181805
NSGAII-RE3D,RE42,EP,26,0.029042445232243544
NSGAII-RE3D,RE42,EP,27,0.03328531909979493
NSGAII-RE3D,RE42,EP,28,0.031166976782514122
NSGAII-RE3D,RE42,EP,29,0.031158327559014702
NSGAII-RE3D,RE61,EP,0,0.08694223101576651
NSGAII-RE3D,RE61,EP,1,0.08918708689491964
NSGAII-RE3D,RE61,EP,2,0.10953632760588619
NSGAII-RE3D,RE61,EP,3,0.0909455450619891
NSGAII-RE3D,RE61,EP,4,0.08422448194627635
NSGAII-RE3D,RE61,EP,5,0.08472311723776606
NSGAII-RE3D,RE61,EP,6,0.09874349875089072
NSGAII-RE3D,RE61,EP,7,0.06700900839799456
NSGAII-RE3D,RE61,EP,8,0.08879784211428349
NSGAII-RE3D,RE61,EP,9,0.09917910506456312
NSGAII-RE3D,RE61,EP,10,0.08356364483431844
NSGAII-RE3D,RE61,EP,11,0.07889737489268442
NSGAII-RE3D,RE61,EP,12,0.09890854971594108
NSGAII-RE3D,RE61,EP,13,0.0803259069481389
NSGAII-RE3D,RE61,EP,14,0.08774392641727871
NSGAII-RE3D,RE61,EP,15,0.10733168377416406
NSGAII-RE3D,RE61,EP,16,0.10771305663806297
NSGAII-RE3D,RE61,EP,17,0.08390020286002448
NSGAII-RE3D,RE61,EP,18,0.10491780443221407
NSGAII-RE3D,RE61,EP,19,0.09279042328761566
NSGAII-RE3D,RE61,EP,20,0.12055491233788845
NSGAII-RE3D,RE61,EP,21,0.08704934082521185
NSGAII-RE3D,RE61,EP,22,0.08236225356723595
NSGAII-RE3D,RE61,EP,23,0.10067606671928905
NSGAII-RE3D,RE61,EP,24,0.07954075646851523
NSGAII-RE3D,RE61,EP,25,0.08024329834520907
NSGAII-RE3D,RE61,EP,26,0.08642271231164944
NSGAII-RE3D,RE61,EP,27,0.0813055949457516
NSGAII-RE3D,RE61,EP,28,0.08452866524424144
NSGAII-RE3D,RE61,EP,29,0.09675869262229714
NSGAII-RE3D,RE91,EP,0,0.34651280755143066
NSGAII-RE3D,RE91,EP,1,0.30406306338487976
NSGAII-RE3D,RE91,EP,2,0.3077066564968155
NSGAII-RE3D,RE91,EP,3,0.3647497120030004
NSGAII-RE3D,RE91,EP,4,0.30271130789439155
NSGAII-RE3D,RE91,EP,5,0.3301749655594133
NSGAII-RE3D,RE91,EP,6,0.35227921207367796
NSGAII-RE3D,RE91,EP,7,0.3534762954309816
NSGAII-RE3D,RE91,EP,8,0.28097148917080295
NSGAII-RE3D,RE91,EP,9,0.3198033370446617
NSGAII-RE3D,RE91,EP,10,0.28955368226868566
NSGAII-RE3D,RE91,EP,11,0.3140913453042479
NSGAII-RE3D,RE91,EP,12,0.31973278787949283
NSGAII-RE3D,RE91,EP,13,0.3639542471909807
NSGAII-RE3D,RE91,EP,14,0.2863492484068653
NSGAII-RE3D,RE91,EP,15,0.3430795398146643
NSGAII-RE3D,RE91,EP,16,0.2929850398062012
NSGAII-RE3D,RE91,EP,17,0.28897603672882344
NSGAII-RE3D,RE91,EP,18,0.3683078552342379
NSGAII-RE3D,RE91,EP,19,0.33435991893138584
NSGAII-RE3D,RE91,EP,20,0.2975287188056547
NSGAII-RE3D,RE91,EP,21,0.27698086495635227
NSGAII-RE3D,RE91,EP,22,0.3126740221763943
NSGAII-RE3D,RE91,EP,23,0.26778025450329107
NSGAII-RE3D,RE91,EP,24,0.3228346095866438
NSGAII-RE3D,RE91,EP,25,0.3085996652222586
NSGAII-RE3D,RE91,EP,26,0.3130105062064171
NSGAII-RE3D,RE91,EP,27,0.3130704065037074
NSGAII-RE3D,RE91,EP,28,0.3542085555357376
NSGAII-RE3D,RE91,EP,29,0.32637293851411836
NSGAII-RE3D,RWA1,EP,0,0.003598981577747573
NSGAII-RE3D,RWA1,EP,1,0.003635102810659402
NSGAII-RE3D,RWA1,EP,2,0.00351736719985684
NSGAII-RE3D,RWA1,EP,3,0.0033303592110424662
NSGAII-RE3D,RWA1,EP,4,0.0035909214763405473
NSGAII-RE3D,RWA1,EP,5,0.003455119815704011
NSGAII-RE3D,RWA1,EP,6,0.003379233306765872
NSGAII-RE3D,RWA1,EP,7,0.0035834716750158813
NSGAII-RE3D,RWA1,EP,8,0.0033880722051531226
NSGAII-RE3D,RWA1,EP,9,0.0035192485046209587
NSGAII-RE3D,RWA1,EP,10,0.0034534321425487846
NSGAII-RE3D,RWA1,EP,11,0.003621793593447692
NSGAII-RE3D,RWA1,EP,12,0.003569979886260982
NSGAII-RE3D,RWA1,EP,13,0.0035386049544516296
NSGAII-RE3D,RWA1,EP,14,0.0037523062760613235
NSGAII-RE3D,RWA1,EP,15,0.003509532048116104
NSGAII-RE3D,RWA1,EP,16,0.00350159355087748
NSGAII-RE3D,RWA1,EP,17,0.0034787731951427814
NSGAII-RE3D,RWA1,EP,18,0.0033756288491784414
NSGAII-RE3D,RWA1,EP,19,0.0033381848680574255
NSGAII-RE3D,RWA1,EP,20,0.0035514610719013517
NSGAII-RE3D,RWA1,EP,21,0.0034816687312486105
NSGAII-RE3D,RWA1,EP,22,0.003573682191107208
NSGAII-RE3D,RWA1,EP,23,0.003588745499445767
NSGAII-RE3D,RWA1,EP,24,0.0033637572439201846
NSGAII-RE3D,RWA1,EP,25,0.003564851762134655
NSGAII-RE3D,RWA1,EP,26,0.0033725853141426954
NSGAII-RE3D,RWA1,EP,27,0.003196667622808805
NSGAII-RE3D,RWA1,EP,28,0.0034742100960451494
NSGAII-RE3D,RWA1,EP,29,0.003253960400999678
NSGAII-RE3D,RWA2,EP,0,0.024753390678592654
NSGAII-RE3D,RWA2,EP,1,0.02503426612617629
NSGAII-RE3D,RWA2,EP,2,0.026819230616906553
NSGAII-RE3D,RWA2,EP,3,0.02843315511808818
NSGAII-RE3D,RWA2,EP,4,0.033469881042463456
NSGAII-RE3D,RWA2,EP,5,0.026875652437774088
NSGAII-RE3D,RWA2,EP,6,0.026525672416396348
NSGAII-RE3D,RWA2,EP,7,0.028215088518329864
NSGAII-RE3D,RWA2,EP,8,0.02697392999422521
NSGAII-RE3D,RWA2,EP,9,0.028644685632905648
NSGAII-RE3D,RWA2,EP,10,0.029186156074429093
NSGAII-RE3D,RWA2,EP,11,0.030724116218668662
NSGAII-RE3D,RWA2,EP,12,0.026545461846836704
NSGAII-RE3D,RWA2,EP,13,0.027675940965458667
NSGAII-RE3D,RWA2,EP,14,0.0262582211623667
NSGAII-RE3D,RWA2,EP,15,0.025221493007831552
NSGAII-RE3D,RWA2,EP,16,0.02923281192422321
NSGAII-RE3D,RWA2,EP,17,0.027941122965197754
NSGAII-RE3D,RWA2,EP,18,0.026943740339440407
NSGAII-RE3D,RWA2,EP,19,0.02588852546191439
NSGAII-RE3D,RWA2,EP,20,0.028774024014864952
NSGAII-RE3D,RWA2,EP,21,0.027244421611724717
NSGAII-RE3D,RWA2,EP,22,0.028705518406059505
NSGAII-RE3D,RWA2,EP,23,0.030558293805742487
NSGAII-RE3D,RWA2,EP,24,0.025737569143970962
NSGAII-RE3D,RWA2,EP,25,0.026495880511622962
NSGAII-RE3D,RWA2,EP,26,0.026704748745421947
NSGAII-RE3D,RWA2,EP,27,0.02914537491437033
NSGAII-RE3D,RWA2,EP,28,0.026492173947054942
NSGAII-RE3D,RWA2,EP,29,0.02733880349558665
NSGAII-RE3D,RWA3,EP,0,0.03751491053739331
NSGAII-RE3D,RWA3,EP,1,0.029723891929035157
NSGAII-RE3D,RWA3,EP,2,0.042380455139350515
NSGAII-RE3D,RWA3,EP,3,0.03350039449864778
NSGAII-RE3D,RWA3,EP,4,0.054456859792908596
NSGAII-RE3D,RWA3,EP,5,0.03144262855657559
NSGAII-RE3D,RWA3,EP,6,0.02900808055521384
NSGAII-RE3D,RWA3,EP,7,0.05180442472235253
NSGAII-RE3D,RWA3,EP,8,0.030922014661481256
NSGAII-RE3D,RWA3,EP,9,0.030208533262352733
NSGAII-RE3D,RWA3,EP,10,0.026324392836494598
NSGAII-RE3D,RWA3,EP,11,0.028325243199277317
NSGAII-RE3D,RWA3,EP,12,0.028796060425914538
NSGAII-RE3D,RWA3,EP,13,0.026619109923915973
NSGAII-RE3D,RWA3,EP,14,0.029498379255373464
NSGAII-RE3D,RWA3,EP,15,0.035904170886961594
NSGAII-RE3D,RWA3,EP,16,0.026126760487884704
NSGAII-RE3D,RWA3,EP,17,0.02962474501714979
NSGAII-RE3D,RWA3,EP,18,0.027302203592563246
NSGAII-RE3D,RWA3,EP,19,0.04006396502615056
NSGAII-RE3D,RWA3,EP,20,0.036123096750818894
NSGAII-RE3D,RWA3,EP,21,0.02918435713753803
NSGAII-RE3D,RWA3,EP,22,0.044590707217555425
NSGAII-RE3D,RWA3,EP,23,0.02545100095886916
NSGAII-RE3D,RWA3,EP,24,0.030840483158094303
NSGAII-RE3D,RWA3,EP,25,0.0336176273876137
NSGAII-RE3D,RWA3,EP,26,0.030422706153804102
NSGAII-RE3D,RWA3,EP,27,0.02418013205088331
NSGAII-RE3D,RWA3,EP,28,0.027469178939619643
NSGAII-RE3D,RWA3,EP,29,0.02949835112393645
NSGAII-RE3D,RWA4,EP,0,0.00690286215667664
NSGAII-RE3D,RWA4,EP,1,0.00880417221482526
NSGAII-RE3D,RWA4,EP,2,0.009173469612552068
NSGAII-RE3D,RWA4,EP,3,0.009461908141003499
NSGAII-RE3D,RWA4,EP,4,0.004343370297508566
NSGAII-RE3D,RWA4,EP,5,0.011032164817541334
NSGAII-RE3D,RWA4,EP,6,0.009983755882312682
NSGAII-RE3D,RWA4,EP,7,0.008684404997302308
NSGAII-RE3D,RWA4,EP,8,0.0027148426941326718
NSGAII-RE3D,RWA4,EP,9,0.009222588119460293
NSGAII-RE3D,RWA4,EP,10,0.009470210496283337
NSGAII-RE3D,RWA4,EP,11,0.009260431165678141
NSGAII-RE3D,RWA4,EP,12,0.009497982603866797
NSGAII-RE3D,RWA4,EP,13,0.009884229712274473
NSGAII-RE3D,RWA4,EP,14,0.009092782835709454
NSGAII-RE3D,RWA4,EP,15,0.009156739307214199
NSGAII-RE3D,RWA4,EP,16,0.009431080020557585
NSGAII-RE3D,RWA4,EP,17,0.0096374400858398
NSGAII-RE3D,RWA4,EP,18,0.009916333275943236
NSGAII-RE3D,RWA4,EP,19,0.01006856963542965
NSGAII-RE3D,RWA4,EP,20,0.009100430262783721
NSGAII-RE3D,RWA4,EP,21,0.009598106755335614
NSGAII-RE3D,RWA4,EP,22,0.008963400088513433
NSGAII-RE3D,RWA4,EP,23,0.007424462205905433
NSGAII-RE3D,RWA4,EP,24,0.010481332035006218
NSGAII-RE3D,RWA4,EP,25,0.010097812477317234
NSGAII-RE3D,RWA4,EP,26,0.008351272488064092
NSGAII-RE3D,RWA4,EP,27,0.0033883774419611948
NSGAII-RE3D,RWA4,EP,28,0.009210198739523806
NSGAII-RE3D,RWA4,EP,29,0.010374206323884815
NSGAII-RE3D,RWA5,EP,0,0.9058421466382577
NSGAII-RE3D,RWA5,EP,1,0.9058346128079517
NSGAII-RE3D,RWA5,EP,2,0.9059557604928004
NSGAII-RE3D,RWA5,EP,3,0.9058314258640863
NSGAII-RE3D,RWA5,EP,4,0.9058314258640863
NSGAII-RE3D,RWA5,EP,5,0.9058360087422415
NSGAII-RE3D,RWA5,EP,6,0.9059257155017079
NSGAII-RE3D,RWA5,EP,7,0.9058342359928753
NSGAII-RE3D,RWA5,EP,8,0.9060303640326429
NSGAII-RE3D,RWA5,EP,9,0.9058352431081896
NSGAII-RE3D,RWA5,EP,10,0.9058342359928753
NSGAII-RE3D,RWA5,EP,11,0.9058548826621853
NSGAII-RE3D,RWA5,EP,12,0.9058855236730605
NSGAII-RE3D,RWA5,EP,13,0.9058342359928753
NSGAII-RE3D,RWA5,EP,14,0.9058635005361267
NSGAII-RE3D,RWA5,EP,15,0.9060483867779705
NSGAII-RE3D,RWA5,EP,16,0.9058342359928753
NSGAII-RE3D,RWA5,EP,17,0.9058314258640863
NSGAII-RE3D,RWA5,EP,18,0.9058834590782748
NSGAII-RE3D,RWA5,EP,19,0.9058314258640863
NSGAII-RE3D,RWA5,EP,20,0.9058342359928753
NSGAII-RE3D,RWA5,EP,21,0.9058314258640863
NSGAII-RE3D,RWA5,EP,22,0.9058342359928753
NSGAII-RE3D,RWA5,EP,23,0.9058342359928753
NSGAII-RE3D,RWA5,EP,24,0.9064063315818094
NSGAII-RE3D,RWA5,EP,25,0.9058314258640863
NSGAII-RE3D,RWA5,EP,26,0.9058342359928753
NSGAII-RE3D,RWA5,EP,27,0.9059539168672478
NSGAII-RE3D,RWA5,EP,28,0.9061691700522674
NSGAII-RE3D,RWA5,EP,29,0.9058342359928753
NSGAII-RE3D,RWA6,EP,0,0.0225574026454467
NSGAII-RE3D,RWA6,EP,1,0.0345267360300397
NSGAII-RE3D,RWA6,EP,2,0.030997915963598188
NSGAII-RE3D,RWA6,EP,3,0.03012124576782893
NSGAII-RE3D,RWA6,EP,4,0.022642924309679124
NSGAII-RE3D,RWA6,EP,5,0.024525727138228093
NSGAII-RE3D,RWA6,EP,6,0.02646912214183783
NSGAII-RE3D,RWA6,EP,7,0.0312159069094452
NSGAII-RE3D,RWA6,EP,8,0.02278512129075752
NSGAII-RE3D,RWA6,EP,9,0.024245851347459935
NSGAII-RE3D,RWA6,EP,10,0.02489863413517067
NSGAII-RE3D,RWA6,EP,11,0.02581121160726141
NSGAII-RE3D,RWA6,EP,12,0.03233193993144233
NSGAII-RE3D,RWA6,EP,13,0.024434040214806663
NSGAII-RE3D,RWA6,EP,14,0.023715470562042235
NSGAII-RE3D,RWA6,EP,15,0.021505391133924467
NSGAII-RE3D,RWA6,EP,16,0.020460436358604506
NSGAII-RE3D,RWA6,EP,17,0.025319375536098088
NSGAII-RE3D,RWA6,EP,18,0.02219801754746853
NSGAII-RE3D,RWA6,EP,19,0.025960330830771206
NSGAII-RE3D,RWA6,EP,20,0.022955705981355268
NSGAII-RE3D,RWA6,EP,21,0.02364774682084031
NSGAII-RE3D,RWA6,EP,22,0.02456540318269379
NSGAII-RE3D,RWA6,EP,23,0.026830956314998905
NSGAII-RE3D,RWA6,EP,24,0.023382467582534927
NSGAII-RE3D,RWA6,EP,25,0.02220209386573857
NSGAII-RE3D,RWA6,EP,26,0.022072536955519972
NSGAII-RE3D,RWA6,EP,27,0.021388700845818343
NSGAII-RE3D,RWA6,EP,28,0.02841065747015903
NSGAII-RE3D,RWA6,EP,29,0.0212937216046738
NSGAII-RE3D,RWA7,EP,0,0.052367263848833945
NSGAII-RE3D,RWA7,EP,1,0.055221170423486676
NSGAII-RE3D,RWA7,EP,2,0.05246774989169456
NSGAII-RE3D,RWA7,EP,3,0.056006824377454245
NSGAII-RE3D,RWA7,EP,4,0.051250538744970264
NSGAII-RE3D,RWA7,EP,5,0.05336725154846411
NSGAII-RE3D,RWA7,EP,6,0.0586777409137752
NSGAII-RE3D,RWA7,EP,7,0.05773238953229587
NSGAII-RE3D,RWA7,EP,8,0.06194893082249947
NSGAII-RE3D,RWA7,EP,9,0.05709750911762901
NSGAII-RE3D,RWA7,EP,10,0.0572453342507121
NSGAII-RE3D,RWA7,EP,11,0.05748599807507726
NSGAII-RE3D,RWA7,EP,12,0.05477707923479505
NSGAII-RE3D,RWA7,EP,13,0.06428850076390358
NSGAII-RE3D,RWA7,EP,14,0.054051328245266816
NSGAII-RE3D,RWA7,EP,15,0.05863606671037269
NSGAII-RE3D,RWA7,EP,16,0.06020247740611237
NSGAII-RE3D,RWA7,EP,17,0.054887312011008466
NSGAII-RE3D,RWA7,EP,18,0.06265159482420357
NSGAII-RE3D,RWA7,EP,19,0.059675322247806445
NSGAII-RE3D,RWA7,EP,20,0.052410977030780126
NSGAII-RE3D,RWA7,EP,21,0.048954609475638344
NSGAII-RE3D,RWA7,EP,22,0.05313432595774342
NSGAII-RE3D,RWA7,EP,23,0.05136032654142139
NSGAII-RE3D,RWA7,EP,24,0.05893280081971314
NSGAII-RE3D,RWA7,EP,25,0.052075206078533554
NSGAII-RE3D,RWA7,EP,26,0.06245104447893385
NSGAII-RE3D,RWA7,EP,27,0.06604495711030112
NSGAII-RE3D,RWA7,EP,28,0.05851635225831103
NSGAII-RE3D,RWA7,EP,29,0.05590204409398847
NSGAII-RE3D,RWA8,EP,0,0.06535138500447515
NSGAII-RE3D,RWA8,EP,1,0.06407655755826872
NSGAII-RE3D,RWA8,EP,2,0.055705765131648155
NSGAII-RE3D,RWA8,EP,3,0.06107724047224933
NSGAII-RE3D,RWA8,EP,4,0.06443189238482003
NSGAII-RE3D,RWA8,EP,5,0.06131412349343479
NSGAII-RE3D,RWA8,EP,6,0.06666862719046668
NSGAII-RE3D,RWA8,EP,7,0.06456801832226416
NSGAII-RE3D,RWA8,EP,8,0.06222845037758484
NSGAII-RE3D,RWA8,EP,9,0.062120756387869375
NSGAII-RE3D,RWA8,EP,10,0.07024288563835884
NSGAII-RE3D,RWA8,EP,11,0.0751250209794142
NSGAII-RE3D,RWA8,EP,12,0.0751250209794142
NSGAII-RE3D,RWA8,EP,13,0.061550481865308565
NSGAII-RE3D,RWA8,EP,14,0.07141487529154983
NSGAII-RE3D,RWA8,EP,15,0.06645017029643308
NSGAII-RE3D,RWA8,EP,16,0.06708493827066372
NSGAII-RE3D,RWA8,EP,17,0.06779079495107748
NSGAII-RE3D,RWA8,EP,18,0.05790308962403368
NSGAII-RE3D,RWA8,EP,19,0.0664147154376834
NSGAII-RE3D,RWA8,EP,20,0.06807992949478059
NSGAII-RE3D,RWA8,EP,21,0.06584407361765146
NSGAII-RE3D,RWA8,EP,22,0.06005205758889515
NSGAII-RE3D,RWA8,EP,23,0.05916063430469576
NSGAII-RE3D,RWA8,EP,24,0.06515296606480248
NSGAII-RE3D,RWA8,EP,25,0.06487848391806672
NSGAII-RE3D,RWA8,EP,26,0.056528674295514114
NSGAII-RE3D,RWA8,EP,27,0.05880399339213449
NSGAII-RE3D,RWA8,EP,28,0.0692243461417717
NSGAII-RE3D,RWA8,EP,29,0.06483802550576467
NSGAII-RE3D,RWA9,EP,0,0.1313066615813159
NSGAII-RE3D,RWA9,EP,1,0.15080386673572488
NSGAII-RE3D,RWA9,EP,2,0.14561268957798978
NSGAII-RE3D,RWA9,EP,3,0.16040578262091154
NSGAII-RE3D,RWA9,EP,4,0.15929768156864343
NSGAII-RE3D,RWA9,EP,5,0.10961367507557272
NSGAII-RE3D,RWA9,EP,6,0.12870324971528424
NSGAII-RE3D,RWA9,EP,7,0.1303802132364233
NSGAII-RE3D,RWA9,EP,8,0.15086785700094882
NSGAII-RE3D,RWA9,EP,9,0.12905016328263103
NSGAII-RE3D,RWA9,EP,10,0.14878186226387585
NSGAII-RE3D,RWA9,EP,11,0.1354406891098207
NSGAII-RE3D,RWA9,EP,12,0.1452129474929926
NSGAII-RE3D,RWA9,EP,13,0.13748528231379895
NSGAII-RE3D,RWA9,EP,14,0.11906788272671293
NSGAII-RE3D,RWA9,EP,15,0.12659054425991983
NSGAII-RE3D,RWA9,EP,16,0.14462595688081228
NSGAII-RE3D,RWA9,EP,17,0.12951018763552613
NSGAII-RE3D,RWA9,EP,18,0.12899232326538718
NSGAII-RE3D,RWA9,EP,19,0.12661400866440867
NSGAII-RE3D,RWA9,EP,20,0.10870759329266892
NSGAII-RE3D,RWA9,EP,21,0.11887550510669803
NSGAII-RE3D,RWA9,EP,22,0.13286330718935357
NSGAII-RE3D,RWA9,EP,23,0.1496823314102177
NSGAII-RE3D,RWA9,EP,24,0.1171961065502061
NSGAII-RE3D,RWA9,EP,25,0.14023110788045828
NSGAII-RE3D,RWA9,EP,26,0.13651588777976473
NSGAII-RE3D,RWA9,EP,27,0.12831266422817791
NSGAII-RE3D,RWA9,EP,28,0.1399761371371751
NSGAII-RE3D,RWA9,EP,29,0.12905859089209298
NSGAII-RE3D,RWA10,EP,0,0.13449007129496587
NSGAII-RE3D,RWA10,EP,1,0.12320414303408872
NSGAII-RE3D,RWA10,EP,2,0.12304718174701224
NSGAII-RE3D,RWA10,EP,3,0.11317413752511252
NSGAII-RE3D,RWA10,EP,4,0.1052216520932237
NSGAII-RE3D,RWA10,EP,5,0.13653395649965128
NSGAII-RE3D,RWA10,EP,6,0.13283756078188397
NSGAII-RE3D,RWA10,EP,7,0.1276488844756789
NSGAII-RE3D,RWA10,EP,8,0.11272727953680459
NSGAII-RE3D,RWA10,EP,9,0.12157670153784633
NSGAII-RE3D,RWA10,EP,10,0.12865136612393652
NSGAII-RE3D,RWA10,EP,11,0.13118915308742474
NSGAII-RE3D,RWA10,EP,12,0.13171432986012777
NSGAII-RE3D,RWA10,EP,13,0.11019601879541649
NSGAII-RE3D,RWA10,EP,14,0.1127243607700247
NSGAII-RE3D,RWA10,EP,15,0.11596920929137536
NSGAII-RE3D,RWA10,EP,16,0.12711129868835425
NSGAII-RE3D,RWA10,EP,17,0.11872811111081727
NSGAII-RE3D,RWA10,EP,18,0.11635380174143162
NSGAII-RE3D,RWA10,EP,19,0.12321915390287053
NSGAII-RE3D,RWA10,EP,20,0.12021196697257464
NSGAII-RE3D,RWA10,EP,21,0.11661115974899144
NSGAII-RE3D,RWA10,EP,22,0.11610599756641249
NSGAII-RE3D,RWA10,EP,23,0.11809628284882606
NSGAII-RE3D,RWA10,EP,24,0.11886335026492051
NSGAII-RE3D,RWA10,EP,25,0.13353353018880088
NSGAII-RE3D,RWA10,EP,26,0.11232659146799373
NSGAII-RE3D,RWA10,EP,27,0.10977157068794485
NSGAII-RE3D,RWA10,EP,28,0.14385127858077051
NSGAII-RE3D,RWA10,EP,29,0.13347384479692195
NSGAII-RWA3D,RE21,EP,0,0.01961965006800459
NSGAII-RWA3D,RE21,EP,1,0.015135337807412552
NSGAII-RWA3D,RE21,EP,2,0.01348428382919209
NSGAII-RWA3D,RE21,EP,3,0.012360360979802976
NSGAII-RWA3D,RE21,EP,4,0.01231738547113681
NSGAII-RWA3D,RE21,EP,5,0.012973223653226618
NSGAII-RWA3D,RE21,EP,6,0.012899471491719994
NSGAII-RWA3D,RE21,EP,7,0.013137481660640327
